Source,Destination,Protocol,Size,Category,QoS,latitude,longitude
10.201.60.64,10.201.60.164,TCP,169,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,211,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,209,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,216.239.38.180,TCP,55,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,70,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,209,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,208.95.112.1,TCP,66,Web Traffic,2 - Medium,39.0438,-77.4874
208.95.112.1,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,208.95.112.1,TCP,54,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,208.95.112.1,TCP,214,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,208.95.112.1,TCP,214,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,208.95.112.1,TCP,214,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,208.95.112.1,TCP,54,Web Traffic,2 - Medium,39.0438,-77.4874
208.95.112.1,10.201.60.164,TCP,512,Web Traffic,2 - Medium,,
10.201.60.164,208.95.112.1,TCP,54,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,92,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,92,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,92,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,117,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,117,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,117,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,139,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,180,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,424,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,412,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,469,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,151,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,91,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,91,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,91,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,166,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,132,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,144,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,71,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,71,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,71,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,328,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,332,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,249,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,72,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,72,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,72,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,254,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,333,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,337,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,77,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,77,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,77,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,88,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,88,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,88,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,242,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,237,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,197,Background Traffic,4 - Lowest,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,77,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,77,Background Traffic,4 - Lowest,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.64,10.201.60.164,UDP,302,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,230,Background Traffic,4 - Lowest,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,1354,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,923,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,1354,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,859,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,1354,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,556,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,318,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,134,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,146,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,726,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,199,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,199,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,3894,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,155,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,134,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,385,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,1108,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,692,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,302,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,115,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,85,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,1334,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,85,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,1334,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,798,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,293,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,3894,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,1054,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,208.95.112.1,TCP,66,Web Traffic,2 - Medium,39.0438,-77.4874
10.201.60.164,49.44.106.14,TCP,859,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,208.95.112.1,TCP,66,Web Traffic,2 - Medium,39.0438,-77.4874
49.44.106.14,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,70,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,70,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,86,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,98,Background Traffic,4 - Lowest,,
10.201.60.164,35.84.70.224,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,70,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,98,Background Traffic,4 - Lowest,,
35.84.70.224,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,1354,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,666,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,87,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,87,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,35.84.70.224,TCP,1354,Web Traffic,2 - Medium,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,55,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,104,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,116,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
49.44.106.14,10.201.60.164,TCP,93,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,78,Web Traffic,2 - Medium,,
49.44.106.14,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,49.44.106.14,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,1354,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,66,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,84,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,84,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,84,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,112,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,100,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,141,Background Traffic,4 - Lowest,,
35.84.70.224,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,666,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,1334,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,UDP,90,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,90,Background Traffic,4 - Lowest,,
10.201.60.164,35.84.70.224,TCP,54,Web Traffic,2 - Medium,,
10.201.60.64,10.201.60.164,UDP,208,Background Traffic,4 - Lowest,,
35.84.70.224,10.201.60.164,TCP,1334,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,54,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,656,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,118,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,146,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,674,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,433,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,233,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,116,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,85,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,85,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,618,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,35.84.70.224,TCP,85,Web Traffic,2 - Medium,,
35.84.70.224,10.201.60.164,TCP,54,Web Traffic,2 - Medium,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,87,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,87,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,66,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,56,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,87,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,TCP,54,Background Traffic,4 - Lowest,,
10.201.60.164,10.201.60.64,UDP,70,Background Traffic,4 - Lowest,,
10.201.60.64,10.201.60.164,UDP,86,Background Traffic,4 - Lowest,,
